Class,Accession,Pangolin,Collection_Date,Nuc_Completeness,Host,Length,PangoVersions
7,OK187726.1,B.1.526,2021-06-03,complete,Homo sapiens,29802,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,PP608654.1,B.1.526,2021-03-22,complete,Homo sapiens,29737,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ260336.1,B.1.526,2021-03-10,complete,Homo sapiens,29883,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ578863.1,B.1.526,2021-04-06,complete,Homo sapiens,29893,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ637803.1,B.1.526,2021-02-15,complete,Homo sapiens,29737,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ060991.1,B.1.526,2021-04-11,complete,Homo sapiens,29811,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ641207.1,B.1.526,2021-04-26,complete,Homo sapiens,29736,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,PP603554.1,B.1.526,2021-02-03,complete,Homo sapiens,29748,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ345065.1,B.1.526,2021-05-24,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,ON192652.1,B.1.526,2021-04-30,complete,Homo sapiens,29700,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ000756.1,B.1.526,2021-03-27,complete,Homo sapiens,29703,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK252054.1,B.1.526,2021-06-16,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ193068.1,B.1.526,2021-04-29,complete,Homo sapiens,29818,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ257394.1,B.1.526,2021-03-20,complete,Homo sapiens,29891,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ154157.1,B.1.526,2021-04-18,complete,Homo sapiens,29817,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ054969.1,B.1.526,2021-04-09,complete,Homo sapiens,29855,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ358758.1,B.1.526,2021-05-14,complete,Homo sapiens,29857,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ533516.1,B.1.526,2021-06-26,complete,Homo sapiens,29816,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ000564.1,B.1.526,2021-03-25,complete,Homo sapiens,29703,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ680701.1,B.1.526,2021-02-10,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ415460.1,B.1.526,2021-05-12,complete,Homo sapiens,29822,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,PP602891.1,B.1.526,2021-02-24,complete,Homo sapiens,29742,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,PP609244.1,B.1.526,2021-03-26,complete,Homo sapiens,29733,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK399297.1,B.1.526,2021-05-26,complete,Homo sapiens,29744,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ054017.1,B.1.526,2021-04-18,complete,Homo sapiens,29838,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ705149.1,B.1.526,2021-07-02,complete,Homo sapiens,29806,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,ON192594.1,B.1.526,2021-03-03,complete,Homo sapiens,29709,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ146056.1,B.1.526,2021-04-18,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ680707.1,B.1.526,2021-02-11,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ038606.1,B.1.526,2021-04-07,complete,Homo sapiens,29704,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ371713.1,B.1.526,2021-05-25,complete,Homo sapiens,29769,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ074766.1,B.1.526,2021-04-03,complete,Homo sapiens,29868,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ639611.1,B.1.526,2021-03-28,complete,Homo sapiens,29733,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,ON192388.1,B.1.526,2021-03-29,complete,Homo sapiens,29716,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ000801.1,B.1.526,2021-03-25,complete,Homo sapiens,29704,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ022824.1,B.1.526,2021-03-26,complete,Homo sapiens,29870,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ102096.1,B.1.526,2021-04-19,complete,Homo sapiens,29816,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ160393.1,B.1.526,2021-04-19,complete,Homo sapiens,29801,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ296598.1,B.1.526,2021-04-16,complete,Homo sapiens,29795,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ211960.1,B.1.526,2021-04-09,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW993512.1,B.1.526,2021-03-24,complete,Homo sapiens,29853,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ497939.1,B.1.526,2021-04-29,complete,Homo sapiens,29844,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,PP607189.1,B.1.526,2021-03-10,complete,Homo sapiens,29733,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ290497.1,B.1.526,2021-05-03,complete,Homo sapiens,29826,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ280737.1,B.1.526,2021-05-06,complete,Homo sapiens,29870,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ164284.1,B.1.526,2021-04-23,complete,Homo sapiens,29794,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ003747.1,B.1.526,2021-03-30,complete,Homo sapiens,29704,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ145399.1,B.1.526,2021-04-26,complete,Homo sapiens,29842,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ640311.1,B.1.526,2021-04-10,complete,Homo sapiens,29738,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ638707.1,B.1.526,2021-03-11,complete,Homo sapiens,29733,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ160412.1,B.1.526,2021-04-23,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ060310.1,B.1.526,2021-04-12,complete,Homo sapiens,29818,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ132341.1,B.1.526,2021-04-16,complete,Homo sapiens,29828,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,PQ967363.1,B.1.526,2021-03-24,complete,Homo sapiens,29793,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ281877.1,B.1.526,2021-05-02,complete,Homo sapiens,29877,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ640487.1,B.1.526,2021-04-10,complete,Homo sapiens,29737,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ068570.1,B.1.526,2021-04-24,complete,Homo sapiens,29864,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ083682.1,B.1.526,2021-04-01,complete,Homo sapiens,29861,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ296735.1,B.1.526,2021-04-15,complete,Homo sapiens,29812,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ256261.1,B.1.526,2021-03-14,complete,Homo sapiens,29878,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK289884.1,B.1.526,2021-04-21,complete,Homo sapiens,29788,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,PP607288.1,B.1.526,2021-03-11,complete,Homo sapiens,29768,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ133079.1,B.1.526,2021-04-17,complete,Homo sapiens,29814,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ641287.1,B.1.526,2021-04-30,complete,Homo sapiens,29736,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ006350.1,B.1.526,2021-03-31,complete,Homo sapiens,29819,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ021686.1,B.1.526,2021-04-01,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ143763.1,B.1.526,2021-04-09,complete,Homo sapiens,29816,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW972369.1,B.1.526,2021-03-29,complete,Homo sapiens,29753,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ637583.1,B.1.526,2021-02-06,complete,Homo sapiens,29736,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ101626.1,B.1.526,2021-04-15,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK439466.1,B.1.526,2021-02-07,complete,Homo sapiens,29815,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK220072.1,B.1.526,2021-03-29,complete,Homo sapiens,29854,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ228819.1,B.1.526,2021-04-26,complete,Homo sapiens,29795,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ640007.1,B.1.526,2021-04-05,complete,Homo sapiens,29738,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ278875.1,B.1.526,2021-05-03,complete,Homo sapiens,29821,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ639741.1,B.1.526,2021-03-31,complete,Homo sapiens,29734,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW891305.1,B.1.526,2021-03-20,complete,Homo sapiens,29819,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ213583.1,B.1.526,2021-04-13,complete,Homo sapiens,29891,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ060379.1,B.1.526,2021-04-14,complete,Homo sapiens,29821,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,ON195120.1,B.1.526,2021-05-05,complete,Homo sapiens,29707,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ283363.1,B.1.526,2021-04-18,complete,Homo sapiens,29891,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ367645.1,B.1.526,2021-05-21,complete,Homo sapiens,29785,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ187737.1,B.1.526,2021-04-20,complete,Homo sapiens,29868,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ023190.1,B.1.526,2021-03-25,complete,Homo sapiens,29783,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ239756.1,B.1.526,2021-04-14,complete,Homo sapiens,29787,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ170452.1,B.1.526,2021-04-08,complete,Homo sapiens,29826,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ231554.1,B.1.526,2021-03-11,complete,Homo sapiens,29766,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW966994.1,B.1.526,2021-03-18,complete,Homo sapiens,29891,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ455546.1,B.1.526,2021-05-05,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ253033.1,B.1.526,2021-05-03,complete,Homo sapiens,29704,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OM485788.1,B.1.526,2021-03-01,complete,Homo sapiens,29844,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW971457.1,B.1.526,2021-04-07,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ152589.1,B.1.526,2021-04-17,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK245988.1,B.1.526,2021-04-05,complete,Homo sapiens,29870,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW964704.1,B.1.526,2021-04-02,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ638196.1,B.1.526,2021-02-26,complete,Homo sapiens,29733,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ291361.1,B.1.526,2021-05-07,complete,Homo sapiens,29798,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK188147.1,B.1.526,2021-02-11,complete,Homo sapiens,29857,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK246928.1,B.1.526,2021-05-29,complete,Homo sapiens,29893,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ512940.1,B.1.526,2021-05-11,complete,Homo sapiens,29893,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ153770.1,B.1.526,2021-04-18,complete,Homo sapiens,29812,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ376355.1,B.1.526,2021-05-25,complete,Homo sapiens,29891,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ058509.1,B.1.526,2021-04-08,complete,Homo sapiens,29854,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ186068.1,B.1.526,2021-04-17,complete,Homo sapiens,29891,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,ON192588.1,B.1.526,2021-04-13,complete,Homo sapiens,29714,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ639330.1,B.1.526,2021-03-23,complete,Homo sapiens,29736,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ053897.1,B.1.526,2021-04-17,complete,Homo sapiens,29864,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ497710.1,B.1.526,2021-04-25,complete,Homo sapiens,29811,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ101020.1,B.1.526,2021-04-14,complete,Homo sapiens,29817,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ319328.1,B.1.526,2021-05-02,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ729086.1,B.1.526,2021-07-02,complete,Homo sapiens,29822,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ000940.1,B.1.526,2021-03-28,complete,Homo sapiens,29704,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK289723.1,B.1.526,2021-03-19,complete,Homo sapiens,29854,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,PP608357.1,B.1.526,2021-03-20,complete,Homo sapiens,29733,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ163698.1,B.1.526,2021-04-21,complete,Homo sapiens,29820,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW883171.1,B.1.526,2021-03-17,complete,Homo sapiens,29788,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ024341.1,B.1.526,2021-03-30,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ641348.1,B.1.526,2021-05-06,complete,Homo sapiens,29736,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ068543.1,B.1.526,2021-04-22,complete,Homo sapiens,29841,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ226418.1,B.1.526,2021-04-30,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW991254.1,B.1.526,2021-03-31,complete,Homo sapiens,29883,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OM462223.1,B.1.526,2021-05-25,complete,Homo sapiens,29773,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW880316.1,B.1.526,2021-03-20,complete,Homo sapiens,29884,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK183199.1,B.1.526,2021-04-27,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ283381.1,B.1.526,2021-04-20,complete,Homo sapiens,29892,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ252601.1,B.1.526,2021-05-08,complete,Homo sapiens,29770,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ638536.1,B.1.526,2021-03-06,complete,Homo sapiens,29731,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ061147.1,B.1.526,2021-04-10,complete,Homo sapiens,29814,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ049942.1,B.1.526,2021-04-05,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK246879.1,B.1.526,2021-06-01,complete,Homo sapiens,29893,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ090280.1,B.1.526,2021-04-10,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW931428.1,B.1.526,2021-03-28,complete,Homo sapiens,29820,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ451338.1,B.1.526,2021-03-31,complete,Homo sapiens,29789,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ458173.1,B.1.526,2021-05-01,complete,Homo sapiens,29721,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ173436.1,B.1.526,2021-04-18,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ308365.1,B.1.526,2021-05-16,complete,Homo sapiens,29769,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ639525.1,B.1.526,2021-03-27,complete,Homo sapiens,29736,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ075534.1,B.1.526,2021-04-06,complete,Homo sapiens,29832,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ619640.1,B.1.526,2021-03-25,complete,Homo sapiens,29808,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ035438.1,B.1.526,2021-04-04,complete,Homo sapiens,29815,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ024705.1,B.1.526,2021-03-30,complete,Homo sapiens,29870,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ342249.1,B.1.526,2021-05-18,complete,Homo sapiens,29770,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ341455.1,B.1.526,2021-05-17,complete,Homo sapiens,29736,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ354186.1,B.1.526,2021-05-12,complete,Homo sapiens,29821,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OL474066.1,B.1.526,2021-02-03,complete,Homo sapiens,29714,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ316315.1,B.1.526,2021-05-09,complete,Homo sapiens,29797,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,PQ967143.1,B.1.526,2021-03-03,complete,Homo sapiens,29761,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ638560.1,B.1.526,2021-03-08,complete,Homo sapiens,29735,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ034687.1,B.1.526,2021-04-12,complete,Homo sapiens,29856,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW975777.1,B.1.526,2021-02-25,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ321553.1,B.1.526,2021-05-12,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ073589.1,B.1.526,2021-04-12,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ213442.1,B.1.526,2021-04-11,complete,Homo sapiens,29868,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ256936.1,B.1.526,2021-05-11,complete,Homo sapiens,29864,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ061144.1,B.1.526,2021-04-10,complete,Homo sapiens,29822,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ538780.1,B.1.526,2021-06-05,complete,Homo sapiens,29807,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ006930.1,B.1.526,2021-03-30,complete,Homo sapiens,29825,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ288241.1,B.1.526,2021-05-03,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ318725.1,B.1.526,2021-05-10,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW976668.1,B.1.526,2021-03-19,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ083031.1,B.1.526,2021-04-04,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ283042.1,B.1.526,2021-05-02,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ046619.1,B.1.526,2021-03-30,complete,Homo sapiens,29878,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ640168.1,B.1.526,2021-04-08,complete,Homo sapiens,29738,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ180276.1,B.1.526,2021-04-29,complete,Homo sapiens,29703,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ642103.1,B.1.526,2021-03-26,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW959492.1,B.1.526,2021-04-02,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ056353.1,B.1.526,2021-04-11,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ257426.1,B.1.526,2021-03-22,complete,Homo sapiens,29891,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ132355.1,B.1.526,2021-04-16,complete,Homo sapiens,29794,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW975524.1,B.1.526,2021-02-24,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ290637.1,B.1.526,2021-05-05,complete,Homo sapiens,29811,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ641683.1,B.1.526,2021-02-08,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ410160.1,B.1.526,2021-06-02,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ023654.1,B.1.526,2021-03-29,complete,Homo sapiens,29867,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ333423.1,B.1.526,2021-05-15,complete,Homo sapiens,29770,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ030047.1,B.1.526,2021-04-08,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ780702.1,B.1.526,2021-05-27,complete,Homo sapiens,29786,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ531505.1,B.1.526,2021-06-20,complete,Homo sapiens,29673,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ101690.1,B.1.526,2021-04-19,complete,Homo sapiens,29836,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ212479.1,B.1.526,2021-04-10,complete,Homo sapiens,29886,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ450421.1,B.1.526,2021-06-08,complete,Homo sapiens,29822,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW890637.1,B.1.526,2021-03-26,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK203748.1,B.1.526,2021-04-01,complete,Homo sapiens,29774,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ149838.1,B.1.526,2021-04-27,complete,Homo sapiens,29842,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW976701.1,B.1.526,2021-03-20,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ226343.1,B.1.526,2021-04-28,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ799006.1,B.1.526,2021-04-07,complete,Homo sapiens,29809,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ402077.1,B.1.526,2021-05-16,complete,Homo sapiens,29784,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW990718.1,B.1.526,2021-04-13,complete,Homo sapiens,29868,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ006850.1,B.1.526,2021-03-30,complete,Homo sapiens,29798,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ181075.1,B.1.526,2021-04-30,complete,Homo sapiens,29705,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ512647.1,B.1.526,2021-03-21,complete,Homo sapiens,29893,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ270401.1,B.1.526,2021-05-01,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ045189.1,B.1.526,2021-04-09,complete,Homo sapiens,29771,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW880442.1,B.1.526,2021-03-22,complete,Homo sapiens,29892,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ640425.1,B.1.526,2021-04-09,complete,Homo sapiens,29736,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ034635.1,B.1.526,2021-04-09,complete,Homo sapiens,29833,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ102078.1,B.1.526,2021-04-22,complete,Homo sapiens,29816,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW959378.1,B.1.526,2021-03-30,complete,Homo sapiens,29749,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OL471510.1,B.1.526,2020-12-07,complete,Homo sapiens,29718,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ321407.1,B.1.526,2021-05-11,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,OK245962.1,B.1.526,2021-04-05,complete,Homo sapiens,29893,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MW976313.1,B.1.526,2021-03-08,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
7,MZ173072.1,B.1.526,2021-04-24,complete,Homo sapiens,29772,4.3.4/1.37.1/v0.1.12/0.3.19/0.6.6
